18 13
17 0 1
0 0 2
17 12 0
0 12 3
17 1 1
12 0 2
17 2 1
0 11 3
7 12 0
1 0 2
14 0 2
17 11 1
17 5 1
14 12 0
5 0 2
8 12 0
1 12 0
16 12 0
0 4 3
13 12 0
10 0 2
15 12 0
11 12 0
2 0 2
6 0 2
17 10 1
13 0 2
0 9 3
15 0 2
0 6 3
0 5 3
0 2 3
4 0 2
0 3 3
16 0 2
2 12 0
9 12 0
3 12 0
8 0 2
17 7 1
17 3 1
7 0 2
0 10 3
6 12 0
5 12 0
17 9 1
17 8 1
4 12 0
9 0 2
0 8 3
0 7 3
17 6 1
11 0 2
17 4 1
12 12 0
10 12 0
0 1 3
3 0 2
4 10 2
8 3 0
12 9 2
8 2 0
9 3 3
10 8 1
3 6 1
5 5 1
11 9 1
11 8 3
4 11 2
8 4 2
10 1 0
7 6 3
13 5 1
4 6 3
1 5 1
9 2 3
13 9 1
11 4 2
11 5 0
3 10 1
6 5 3
16 10 1
6 6 1
14 5 3
4 9 0
2 5 3
6 4 1
2 6 1
14 9 3
11 6 2
11 3 0
11 11 1
10 2 2
12 8 0
12 11 3
7 4 3
15 6 0
16 6 3
3 2 2
4 4 2
16 8 3
9 7 0
1 11 0
10 5 1
4 2 1
15 8 1
11 10 1
1 8 2
15 10 3
15 5 3
10 9 3
12 10 3
8 9 3
5 2 3
9 4 2
3 4 1
9 8 2
4 3 0
7 9 1
16 7 2
10 7 0
4 8 0
15 7 2
14 10 1
2 2 1
3 1 0
1 7 0
9 9 1
8 11 0
7 5 3
16 9 2
14 4 3
16 11 2
13 4 1
8 5 2
14 8 1
10 10 1
5 4 0
10 4 0
14 3 1
7 10 3
4 1 0
1 6 2
6 10 1
5 8 2
6 11 3
10 6 0
15 3 3
3 5 0
3 9 2
6 1 3
3 8 0
2 11 3
5 1 1
5 11 1
5 7 0
16 2 3
1 9 1
15 11 1
7 1 3
8 1 1
13 3 0
13 1 2
6 8 2
2 8 3
12 7 0
9 6 0
9 1 3
8 7 1
12 1 2
2 9 3
3 11 1
6 7 0
16 1 1
16 3 2
15 2 1
9 11 0
1 4 2
2 3 1
13 10 2
12 6 0
4 7 1
3 3 3
13 6 3
7 8 3
1 1 1
11 1 3
1 3 0
2 1 3
7 7 2
4 5 0
13 2 2
3 7 0
7 2 2
15 1 1
13 8 0
11 7 1
2 7 0
12 2 1
14 7 0
10 3 3
2 4 2
6 9 1
8 6 1
14 2 3
8 8 0
5 3 2
14 1 1
1 10 0
16 4 3
15 4 3
14 6 1
12 5 1
8 10 2
15 9 0
5 10 1
16 5 3
6 2 1
14 11 2
5 6 2
11 2 1
9 5 1
5 9 2
7 11 2
2 10 1
1 2 0
13 11 1
10 11 1
6 3 3
13 7 2
9 10 2
7 3 1
12 4 3
12 3 3
