18 5
17 4 0
0 4 3
17 0 1
0 0 2
12 4 0
5 4 0
8 4 0
0 3 3
13 4 0
1 4 0
14 4 0
15 4 0
9 0 2
10 0 2
4 0 2
3 4 0
5 0 2
17 3 1
0 1 3
10 4 0
14 0 2
1 0 2
6 4 0
11 4 0
16 4 0
13 0 2
6 0 2
0 2 3
7 4 0
11 0 2
8 0 2
15 0 2
12 0 2
7 0 2
16 0 2
2 4 0
17 1 1
9 4 0
3 0 2
4 4 0
2 0 2
17 2 1
13 3 1
4 2 3
8 1 1
7 2 0
5 1 0
7 3 2
14 1 0
12 3 0
5 3 0
2 2 0
5 2 2
4 3 3
13 2 0
3 2 1
14 2 2
2 3 2
10 2 3
9 1 3
9 2 1
14 3 3
3 3 1
10 3 0
3 1 1
10 1 0
11 3 1
11 1 2
16 1 1
15 2 3
4 1 3
1 1 2
1 2 3
8 3 0
8 2 2
7 1 0
6 3 0
15 1 2
16 3 3
6 2 3
2 1 1
12 2 0
15 3 1
9 3 3
6 1 3
11 2 3
1 3 3
13 1 0
16 2 0
12 1 3
