20 7
0 0 2
19 6 0
0 6 3
19 0 1
17 6 0
5 0 2
16 0 2
3 0 2
13 0 2
11 6 0
18 6 0
8 0 2
17 0 2
12 6 0
14 6 0
0 2 3
19 2 1
1 6 0
19 4 1
10 0 2
6 0 2
8 6 0
3 6 0
13 6 0
6 6 0
11 0 2
15 6 0
2 0 2
1 0 2
0 4 3
0 5 3
2 6 0
5 6 0
15 0 2
9 6 0
16 6 0
4 0 2
19 5 1
0 1 3
9 0 2
7 6 0
12 0 2
4 6 0
0 3 3
14 0 2
19 3 1
18 0 2
10 6 0
7 0 2
19 1 1
1 3 0
1 5 1
15 5 2
14 2 0
2 3 3
2 4 1
9 5 1
4 5 2
7 5 0
3 4 3
7 3 2
3 5 0
15 4 0
15 3 2
4 4 0
2 1 1
7 2 0
1 4 2
3 1 3
14 3 2
10 3 3
5 3 1
6 3 3
12 5 0
15 2 0
10 5 3
2 5 3
9 3 1
11 2 0
11 3 2
6 4 0
7 4 3
10 4 3
14 5 0
4 2 3
17 1 0
7 1 0
12 4 2
17 2 2
1 2 3
9 4 1
12 3 0
6 5 2
5 5 0
3 2 1
13 5 0
12 1 2
16 2 2
16 1 0
18 2 1
4 3 1
6 2 2
13 2 1
12 2 0
8 3 1
14 4 1
15 1 1
13 4 3
16 4 2
6 1 0
5 2 1
11 4 3
16 3 0
18 1 3
8 1 3
11 1 2
17 4 3
18 4 1
4 1 3
14 1 1
8 2 2
13 3 0
17 5 0
2 2 1
13 1 0
3 3 1
18 3 3
16 5 1
5 1 2
1 1 0
10 1 1
17 3 1
9 1 3
11 5 3
8 5 3
10 2 2
18 5 1
9 2 1
5 4 3
8 4 0
