17 13
0 12 3
16 12 0
0 0 2
16 0 1
7 0 2
13 0 2
6 12 0
14 0 2
16 10 1
4 0 2
0 3 3
0 5 3
16 5 1
16 4 1
8 0 2
6 0 2
9 12 0
2 12 0
3 12 0
0 7 3
15 0 2
8 12 0
11 0 2
1 0 2
4 12 0
0 11 3
16 9 1
0 2 3
7 12 0
5 12 0
0 10 3
11 12 0
0 4 3
9 0 2
16 11 1
13 12 0
10 0 2
16 8 1
14 12 0
15 12 0
0 9 3
16 2 1
16 6 1
0 1 3
3 0 2
16 3 1
16 1 1
0 6 3
12 0 2
5 0 2
12 12 0
2 0 2
0 8 3
1 12 0
10 12 0
16 7 1
13 4 3
3 2 0
15 9 2
11 10 3
12 5 3
3 3 2
10 8 1
12 4 1
10 9 1
5 5 2
15 8 0
6 7 3
12 9 2
9 9 1
5 4 0
11 2 3
11 9 3
2 9 2
13 7 3
11 8 3
9 11 1
11 5 1
12 8 0
15 7 2
15 1 1
13 5 2
10 7 2
4 2 3
8 11 3
5 7 1
7 1 2
15 6 0
12 7 1
2 8 0
10 6 0
10 10 1
10 11 3
10 4 0
10 2 1
7 11 1
10 5 2
14 3 2
9 8 2
3 5 0
11 11 2
7 6 0
9 4 1
4 10 3
10 3 1
6 9 2
7 3 1
11 3 3
4 3 0
11 4 1
14 11 1
5 8 0
3 10 1
8 1 0
4 4 2
7 7 2
15 11 3
13 3 1
5 9 2
14 9 1
9 7 0
6 8 0
14 2 0
12 6 2
8 2 2
3 6 2
8 3 3
6 1 2
6 6 0
8 8 1
1 2 2
12 2 2
2 1 0
6 11 0
1 9 0
4 1 3
15 10 2
2 3 1
1 10 2
5 3 0
12 10 3
2 2 2
10 1 2
7 8 2
12 1 0
13 1 2
13 11 1
1 1 0
4 5 3
3 1 1
8 6 3
5 1 0
5 6 2
5 2 2
4 11 2
6 5 0
2 10 0
12 3 0
4 7 1
1 8 1
14 10 2
6 10 1
9 3 0
9 1 0
12 11 1
2 5 3
8 7 0
2 11 2
13 10 3
9 2 2
3 11 1
14 1 2
1 5 1
7 10 3
6 4 0
7 4 3
1 3 2
14 6 1
15 5 3
7 2 0
13 9 3
1 6 3
11 7 0
2 4 0
14 5 1
3 4 0
8 5 1
13 8 2
9 5 3
4 6 3
13 6 3
7 5 3
5 11 0
11 6 2
8 10 3
5 10 0
15 2 2
8 4 0
14 8 1
6 2 3
14 4 3
3 9 0
1 7 3
13 2 3
8 9 2
9 10 0
9 6 2
1 11 2
15 4 3
15 3 3
6 3 3
14 7 1
4 8 3
3 8 1
3 7 2
7 9 2
4 9 1
2 7 0
2 6 2
11 1 3
1 4 2
