18 6
17 0 1
17 5 0
0 0 2
0 5 3
14 0 2
17 2 1
14 5 0
10 5 0
12 0 2
9 0 2
3 5 0
17 3 1
17 1 1
16 5 0
13 0 2
0 2 3
13 5 0
8 5 0
7 5 0
5 5 0
11 5 0
9 5 0
0 3 3
1 0 2
3 0 2
5 0 2
15 5 0
6 0 2
1 5 0
16 0 2
17 4 1
11 0 2
15 0 2
2 0 2
0 1 3
6 5 0
8 0 2
12 5 0
4 5 0
0 4 3
2 5 0
10 0 2
7 0 2
4 0 2
14 1 1
12 4 0
2 4 1
4 2 2
2 2 2
10 4 1
8 3 1
15 1 3
13 1 1
7 3 0
4 1 0
13 4 3
9 3 3
2 3 0
3 4 3
8 1 2
7 4 2
11 4 3
9 4 0
2 1 0
16 1 1
9 1 3
12 3 3
14 2 2
13 2 0
10 1 1
1 3 3
13 3 2
6 1 1
11 3 1
11 2 3
5 4 1
1 1 2
9 2 2
11 1 3
10 2 1
1 4 3
4 4 0
7 1 3
6 4 3
3 1 2
14 3 1
16 2 1
8 2 3
3 2 3
10 3 0
14 4 0
15 3 3
6 3 1
3 3 0
1 2 1
7 2 1
16 4 0
5 1 2
5 3 3
4 3 1
12 1 2
5 2 1
15 2 2
6 2 3
15 4 0
12 2 0
16 3 3
8 4 1
