20 13
0 0 2
0 12 3
19 0 1
19 12 0
8 12 0
0 1 3
0 9 3
13 0 2
17 12 0
2 0 2
19 4 1
7 0 2
0 10 3
16 0 2
12 0 2
0 8 3
4 0 2
1 0 2
9 0 2
9 12 0
18 12 0
19 6 1
14 0 2
19 8 1
0 6 3
5 12 0
15 0 2
19 2 1
19 11 1
5 0 2
0 11 3
0 5 3
19 3 1
19 7 1
1 12 0
0 4 3
19 5 1
3 12 0
2 12 0
7 12 0
10 12 0
0 3 3
4 12 0
8 0 2
0 7 3
14 12 0
19 1 1
13 12 0
15 12 0
16 12 0
19 10 1
0 2 3
11 12 0
17 0 2
3 0 2
10 0 2
18 0 2
19 9 1
6 12 0
11 0 2
12 12 0
6 0 2
16 4 1
16 3 3
15 6 1
17 4 3
11 2 3
16 6 3
7 6 2
9 9 1
12 5 1
12 10 0
11 8 0
4 6 1
11 3 3
13 2 3
7 9 3
10 3 1
3 1 1
18 10 1
10 11 2
1 11 1
9 3 0
14 4 0
14 5 2
8 11 0
12 2 1
18 8 0
7 5 0
7 11 0
9 4 2
15 5 0
4 1 3
13 9 2
10 10 0
2 11 3
5 6 3
12 11 2
15 3 1
10 2 1
13 8 0
18 9 2
13 5 3
6 9 1
11 9 2
10 9 3
15 8 0
15 9 2
3 4 1
4 2 3
4 11 2
14 3 0
3 11 2
18 11 1
10 5 3
17 1 1
4 4 3
7 10 1
16 8 3
8 10 3
18 1 3
12 3 3
10 8 1
18 2 1
5 8 1
1 10 2
9 5 1
1 9 0
5 2 3
11 5 1
14 9 1
3 2 1
3 10 0
12 6 0
12 7 2
17 5 2
4 10 0
5 1 2
1 3 3
6 8 3
16 7 2
10 4 2
8 6 1
17 11 1
1 2 3
14 11 2
15 4 1
9 2 0
13 11 3
4 8 1
10 7 2
17 9 3
2 4 1
14 2 0
16 9 1
2 5 1
15 7 1
17 2 2
9 6 3
1 5 3
14 10 0
3 3 0
7 7 2
10 6 0
3 5 3
1 1 3
14 8 1
6 4 1
15 1 3
18 4 2
13 4 0
18 3 0
17 10 1
8 1 2
15 2 2
8 9 3
17 8 1
7 4 3
9 8 0
6 3 0
14 1 1
2 6 1
5 11 3
4 9 3
4 3 2
6 2 3
6 6 1
12 9 0
8 5 0
3 6 3
3 9 1
7 8 2
1 7 1
13 10 3
2 7 3
9 1 2
18 5 2
4 7 3
5 4 1
6 10 3
12 4 0
7 1 0
2 10 3
5 10 1
18 7 3
12 8 1
7 2 2
6 5 1
14 6 0
3 7 1
17 7 1
14 7 2
8 8 3
2 2 0
4 5 0
2 3 2
9 11 0
1 6 0
16 11 1
12 1 1
11 6 1
13 1 3
3 8 2
16 5 0
2 8 2
13 7 0
8 4 3
9 7 0
11 4 2
13 3 2
16 1 1
11 1 0
6 11 3
11 11 0
8 2 3
15 11 3
6 1 1
9 10 1
10 1 1
5 5 2
17 3 2
5 3 0
2 9 1
5 9 2
2 1 2
11 7 3
18 6 0
5 7 3
16 10 1
15 10 0
8 7 0
16 2 3
1 4 3
8 3 0
6 7 0
13 6 1
1 8 2
7 3 3
17 6 3
11 10 1
