17 7
0 0 2
16 0 1
16 6 0
0 6 3
15 0 2
12 6 0
14 0 2
0 2 3
0 3 3
1 0 2
2 0 2
16 2 1
14 6 0
6 0 2
10 6 0
0 4 3
11 6 0
11 0 2
16 3 1
5 0 2
1 6 0
0 1 3
10 0 2
13 6 0
9 0 2
6 6 0
2 6 0
16 5 1
7 0 2
7 6 0
0 5 3
16 1 1
3 6 0
3 0 2
13 0 2
8 0 2
5 6 0
15 6 0
4 0 2
8 6 0
12 0 2
9 6 0
16 4 1
4 6 0
7 4 1
12 5 3
9 1 1
15 1 2
13 5 0
1 1 0
1 2 2
4 4 2
7 3 0
4 3 2
12 4 1
11 5 1
11 1 0
10 1 3
11 4 1
11 2 2
10 2 0
10 3 2
12 3 1
13 3 3
13 4 3
4 2 0
8 4 3
14 5 3
2 2 3
6 5 3
14 1 1
2 4 2
6 1 0
5 5 1
11 3 1
9 3 2
6 4 1
2 3 2
9 2 0
6 2 2
4 5 2
5 4 2
5 3 0
13 1 2
15 5 3
2 1 3
2 5 0
4 1 1
14 2 1
15 2 3
8 3 0
8 1 2
14 4 2
5 1 3
1 4 1
6 3 1
10 4 1
14 3 0
8 2 1
10 5 0
7 1 2
3 4 1
5 2 0
1 5 2
3 1 1
9 5 1
9 4 2
12 2 2
7 5 2
1 3 3
3 5 3
12 1 0
8 5 1
3 3 1
13 2 1
15 3 2
7 2 2
15 4 0
3 2 3
