18 12
0 11 3
17 0 1
17 11 0
0 0 2
17 4 1
17 2 1
9 0 2
4 11 0
0 6 3
16 0 2
7 0 2
17 3 1
0 8 3
0 5 3
17 7 1
14 0 2
11 11 0
1 11 0
15 11 0
17 6 1
0 7 3
17 5 1
0 10 3
6 11 0
17 8 1
15 0 2
17 1 1
13 0 2
17 9 1
14 11 0
8 0 2
2 0 2
6 0 2
16 11 0
0 2 3
0 1 3
10 11 0
7 11 0
17 10 1
3 11 0
8 11 0
0 3 3
4 0 2
11 0 2
0 9 3
3 0 2
12 11 0
1 0 2
0 4 3
12 0 2
10 0 2
2 11 0
5 0 2
5 11 0
13 11 0
9 11 0
15 6 3
3 7 1
16 7 1
12 5 2
7 10 3
15 7 2
11 2 1
5 7 3
9 1 3
8 1 1
15 3 1
16 4 3
1 4 1
11 5 1
4 7 1
10 2 0
14 6 1
16 3 3
7 6 3
12 4 0
8 4 2
12 9 0
12 2 3
15 10 1
16 6 0
8 3 0
16 10 3
9 2 0
9 3 2
10 3 2
6 6 1
6 10 1
4 1 0
4 2 2
2 4 3
15 4 1
3 6 0
12 10 2
9 5 2
9 4 0
14 10 2
14 7 0
14 8 2
13 1 1
10 6 0
6 7 1
14 9 0
11 9 3
10 4 3
10 9 1
10 7 2
7 7 3
3 8 0
2 7 2
2 5 3
8 6 3
14 1 3
12 3 1
8 5 1
10 10 0
2 6 0
5 4 0
1 5 1
16 5 0
3 4 3
1 1 2
3 9 2
7 3 1
5 5 2
13 3 3
13 5 3
4 9 1
10 1 3
16 1 0
6 3 2
9 8 3
2 8 1
5 9 3
13 8 1
10 8 3
8 8 1
4 10 3
14 4 2
13 10 1
7 8 1
14 3 0
3 10 1
12 6 3
12 1 3
15 1 2
11 6 1
6 2 0
11 1 1
2 3 0
1 6 1
16 2 2
8 2 2
11 3 1
14 5 3
16 9 1
12 8 2
5 8 0
13 6 2
13 9 1
12 7 0
5 3 1
7 1 1
5 10 3
11 10 0
4 8 0
9 9 2
11 4 2
6 8 0
8 7 1
15 9 3
13 7 2
1 3 1
6 9 2
5 6 1
3 5 3
4 5 3
9 7 3
10 5 2
1 9 0
2 1 1
13 4 0
7 4 0
15 5 1
3 1 3
8 9 1
7 5 0
1 10 2
2 9 3
15 2 0
3 3 0
9 6 2
4 3 3
4 4 0
6 4 1
1 7 2
6 1 0
7 2 1
9 10 2
11 8 0
5 2 1
15 8 0
16 8 0
4 6 0
14 2 2
1 8 1
6 5 3
5 1 0
8 10 0
13 2 1
7 9 0
3 2 2
11 7 0
2 2 1
1 2 0
2 10 0
