18 14
0 0 2
0 13 3
17 13 0
17 0 1
1 13 0
0 12 3
14 0 2
13 13 0
17 6 1
2 13 0
15 13 0
0 3 3
11 13 0
0 10 3
1 0 2
0 4 3
17 3 1
0 9 3
17 5 1
16 13 0
17 4 1
6 13 0
7 13 0
0 7 3
17 1 1
0 1 3
12 0 2
0 8 3
0 5 3
10 13 0
6 0 2
2 0 2
9 0 2
17 12 1
17 8 1
7 0 2
17 9 1
0 2 3
3 13 0
5 0 2
11 0 2
4 13 0
0 6 3
4 0 2
17 10 1
14 13 0
12 13 0
10 0 2
17 11 1
8 13 0
17 2 1
5 13 0
17 7 1
8 0 2
3 0 2
16 0 2
13 0 2
15 0 2
0 11 3
9 13 0
12 7 1
8 12 3
1 12 3
11 2 2
7 8 2
2 3 2
10 6 0
8 3 1
8 2 3
14 8 2
14 4 2
15 4 2
15 12 3
3 2 1
10 7 2
1 2 3
14 7 0
15 3 0
9 3 3
1 8 3
7 2 1
6 2 2
14 3 0
11 1 0
14 12 1
5 11 0
14 11 2
14 10 0
7 12 1
5 12 2
12 6 0
14 2 0
4 11 2
7 7 0
4 10 0
2 2 0
4 2 3
11 7 1
6 1 0
13 7 3
14 1 2
13 1 0
14 9 0
13 2 2
1 4 3
11 4 1
13 8 0
13 9 0
5 1 2
16 2 1
13 10 2
15 9 3
5 9 0
3 6 1
12 4 3
9 8 0
15 6 2
5 7 0
3 12 0
6 9 0
5 8 2
4 6 3
6 10 2
1 9 3
10 2 1
7 4 0
7 5 2
2 4 2
16 3 1
9 9 2
6 4 2
15 5 0
5 10 2
6 3 0
5 5 2
8 5 1
4 5 1
12 10 0
16 1 3
1 1 0
1 5 2
10 11 0
9 5 3
13 12 0
16 7 1
8 10 0
8 4 1
13 6 1
7 3 0
12 2 1
7 10 3
4 9 1
6 11 1
10 12 2
2 6 1
6 8 1
5 2 3
6 5 2
12 11 2
9 4 3
7 11 3
5 4 0
15 1 1
14 6 3
16 6 1
8 11 2
1 3 0
8 9 2
10 5 0
3 9 2
12 3 0
2 11 3
4 4 0
8 8 0
10 8 2
15 8 0
2 12 0
3 8 0
7 9 1
2 5 3
8 6 0
2 9 1
11 8 0
11 5 3
11 3 0
8 7 2
11 9 2
15 11 3
1 11 1
11 6 3
4 7 0
15 10 1
2 10 3
3 1 0
2 1 3
13 4 1
4 8 2
4 1 1
1 10 1
16 10 3
6 12 3
4 12 0
6 7 1
13 3 2
8 1 1
12 5 1
13 5 3
9 7 3
7 6 1
6 6 0
5 6 0
14 5 2
9 6 2
2 8 3
12 8 1
12 12 2
13 11 3
11 11 3
3 11 3
9 1 3
4 3 0
15 7 1
16 4 3
3 5 0
16 8 3
9 10 3
11 10 2
1 6 3
12 1 0
15 2 1
16 11 3
10 4 3
11 12 0
1 7 2
7 1 1
12 9 0
9 11 1
16 12 3
2 7 3
16 5 1
5 3 0
3 4 3
3 7 1
10 10 3
3 3 0
9 12 1
9 2 0
3 10 1
10 1 0
16 9 3
10 3 1
10 9 0
