20 5
19 4 0
0 0 2
0 4 3
19 0 1
11 0 2
11 4 0
0 3 3
17 0 2
8 4 0
18 0 2
18 4 0
3 0 2
12 0 2
10 4 0
15 4 0
19 3 1
7 4 0
16 0 2
5 4 0
17 4 0
9 4 0
3 4 0
1 0 2
12 4 0
6 0 2
2 4 0
13 0 2
7 0 2
2 0 2
9 0 2
10 0 2
13 4 0
0 1 3
19 2 1
6 4 0
19 1 1
16 4 0
8 0 2
14 0 2
5 0 2
14 4 0
15 0 2
4 4 0
0 2 3
4 0 2
1 4 0
12 1 1
14 1 1
16 1 0
15 1 3
15 3 3
15 2 2
3 3 3
5 2 3
4 2 1
14 3 1
9 3 0
6 1 0
11 1 2
10 1 0
6 2 2
17 1 3
16 2 2
10 2 2
8 1 2
2 3 1
13 1 3
5 1 1
14 2 1
10 3 0
8 3 1
3 2 1
4 1 1
1 2 1
7 2 3
2 2 3
16 3 3
11 3 3
1 3 2
18 3 1
13 3 3
8 2 3
9 2 2
18 2 2
3 1 3
9 1 0
1 1 2
18 1 0
11 2 2
12 3 1
7 3 1
5 3 2
2 1 1
7 1 0
6 3 1
17 2 3
17 3 2
12 2 2
13 2 3
4 3 0
