19 8
18 0 1
0 7 3
18 7 0
0 0 2
2 0 2
18 6 1
8 7 0
18 2 1
3 7 0
16 7 0
18 4 1
12 7 0
8 0 2
13 0 2
4 7 0
17 7 0
1 0 2
14 7 0
12 0 2
16 0 2
5 7 0
2 7 0
0 1 3
7 7 0
17 0 2
0 5 3
15 0 2
18 1 1
14 0 2
3 0 2
18 5 1
6 0 2
15 7 0
11 0 2
10 7 0
1 7 0
4 0 2
13 7 0
0 6 3
0 4 3
9 7 0
0 3 3
10 0 2
11 7 0
9 0 2
18 3 1
6 7 0
5 0 2
7 0 2
0 2 3
11 6 1
10 3 1
12 6 2
13 5 1
15 2 0
11 5 0
17 3 3
4 3 2
2 4 3
2 5 1
10 6 1
13 3 2
8 2 0
8 3 2
4 2 2
13 2 0
12 3 3
17 1 3
1 4 1
12 5 0
10 2 0
11 3 1
15 3 2
3 5 3
16 1 1
1 6 1
2 6 3
8 6 1
14 5 3
4 1 0
16 3 1
9 6 3
13 4 2
3 3 3
17 6 1
3 4 1
7 2 3
3 1 0
6 5 2
1 5 2
3 6 3
12 4 1
6 6 1
1 3 3
6 4 0
15 4 2
6 2 1
2 1 2
4 6 0
2 3 1
3 2 2
7 6 3
4 4 3
16 2 3
17 5 0
7 5 1
10 4 2
5 1 0
7 4 0
5 5 0
17 2 1
7 3 2
15 5 2
17 4 2
9 4 1
6 1 3
5 6 2
9 1 1
5 2 2
5 4 0
8 5 3
10 1 3
11 4 3
12 2 3
15 1 1
16 4 0
8 4 3
5 3 2
4 5 3
8 1 3
15 6 0
11 2 1
11 1 3
16 5 2
10 5 0
7 1 1
13 1 0
16 6 0
14 3 3
9 5 0
1 1 2
9 2 3
14 6 3
14 2 1
13 6 1
6 3 0
14 4 2
9 3 1
14 1 0
12 1 2
1 2 2
2 2 0
